product_name,product_code
Athletic mouth guards of plastics (provided for in subheading 9506.99.60),9902.17.91
"Boxing and mixed martial arts protective equipment, including shin guards, pads and shields (provided for in subheading 9506.99.60)",9902.17.92
"Fishing rods of fiberglass and carbon fiber, one-piece, presented without fishing reels, such rods valued $5 or more but not over $50 each (provided for in subheading 9507.10.00)",9902.17.93
"Fishing rods, each presented with a fishing reel valued over $2.70 but not more than $8.45 each and containing fishing line, the foregoing put up for retail sale as a complete kit each comprising one rod and one reel (whether or not containing other accessories), with each kit having an aggregate value of no more than $30 (provided for in 9507.30.40)",9902.17.94
"Hair-slides, set with imitation pearls or imitation gem stones and not of hard rubber or plastics (provided for in subheading 9615.19.60)",9902.17.95
"Hair-slides, the foregoing not set with imitation pearls or imitation gem stones, not of hard rubber or plastics (provided for in subheading 9615.19.60)",9902.17.96
Eyelash curlers (provided for in subheading 9615.90.20),9902.17.97
"Insulated coffee servers, each with exterior of stainless steel and vacuum liner of glass and a hinged brew-through lid with push-button dispensing; the foregoing with capacity over 2 liters (provided for in subheading 9617.00.40)",9902.17.98
"Coffee servers, each with exterior of stainless steel, vacuum glass liner, a hinged brew-through lid with top lever style pump and swivel base; the foregoing with capacity over 2 liters (provided for in subheading 9617.00.40)",9902.17.99
"Vacuum coffee servers, each with lining of glass, a plastic exterior, top carrying handle, see-through contents window and a brew-through lid; the foregoing with a capacity over 2 liters (provided for in subheading 9617.00.40)",9902.18.01
"Vacuum coffee servers, each with lining of stainless steel, a plastic exterior, top carrying handle, see-through contents window and a brew-through lid; the foregoing with a capacity over 2 liters (provided for in subheading 9617.00.40)",9902.18.02
"Tripods of plastics designed for use with digital still image video cameras of subheading 8525.80.40, the foregoing measuring 12 cm or more but not over 20 cm in length (provided for in subheading 9620.00.50)",9902.18.03
"Except for products described in headings 9903.01.02, 9903.01.03, 9903.01.04 and 9903.01.05 articles the product of Mexico, as provided for in U.S. note 2(a) to this subchapter",9903.01.01
"Articles the product of Mexico that are donations, by persons subject to the jurisdiction of the United States, of articles, such as food, clothing, and medicine, intended to be used to relieve human suffering, as provided for in U.S. note 2(b) to this subchapter",9903.01.02
"Articles the product of Mexico that are informational materials, including but not limited to, publications, films, posters, phonograph records, photographs, microfilms, microfiche, tapes, compact disks, CD ROMs, artworks, and news wire feeds",9903.01.03
"Articles that are entered free of duty under the terms of general note 11 to the HTSUS, including any treatment set forth in subchapter XXIII of chapter 98 and subchapter XXII of chapter 99 of the HTS, as related to the USMCA",9903.01.04
"Potash that is a product of Mexico, as provided for in U.S. note 2(c) to this subchapter",9903.01.05
"Except for products described in headings 9903.01.11, 9903.01.12, 9903.01.13, 9903.01.14 or 9903.01.15, articles the product of Canada, as provided for in U.S. note 2(j) to this subchapter",9903.01.10
"Articles the product of Canada that are donations, by persons subject to the jurisdiction of the United States, of articles, such as food, clothing, and medicine, intended to be used to relieve human suffering, as provided for in U.S. note 2(k) to this subchapter",9903.01.11
"Articles the product of Canada that are informational materials, including but not limited to, publications, films, posters, phonograph records, photographs, microfilms, microfiche, tapes, compact disks, CD ROMs, artworks, and news wire feeds",9903.01.12
"Crude oil, natural gas, lease condensates, natural gas liquids, refined petroleum products, uranium, coal, biofuels, geothermal heat, the kinetic movement of flowing water, and critical minerals, as defined by 30 U.S.C. 1606(a)(3)",9903.01.13
"Articles that are entered free of duty under the terms of general note 11 to the HTSUS, including any treatment set forth in subchapter XXIII of chapter 98 and subchapter XXII of chapter 99 of the HTS, as related to the USMCA.",9903.01.14
"Potash that is a product of Canada, as provided for in U.S. note 2(I) to this subchapter",9903.01.15
"Except for products described in headings 9903.01.21, 9903.01.22, or 9903.01.23 articles the product of China and Hong Kong, as provided for in U.S. note 2(s) to this subchapter",9903.01.20
"Articles the product of China and Hong Kong that are donations, by persons subject to the jurisdiction of the United States, of articles, such as food, clothing, and medicine, intended to be used to relieve human suffering, as provided for in U.S. note 2(t) to this subchapter",9903.01.21
"Articles the product of China and Hong Kong that are informational materials, including but not limited to, publications, films, posters, phonograph records, photographs, microfilms, microfiche, tapes, compact disks, CD ROMs, artworks, and news wire feeds",9903.01.22
"Except for products described in headings 9903.01.21 and 9903.01.22, and other than products for personal use included in accompanied baggage of persons arriving in the United States, articles the product of China and Hong Kong that: (1) were loaded onto a vessel at the port of loading, or in transit on the final mode of transport prior to entry into the United States, before 12:01 a.m. eastern standard time on February 1, 2025; and (2) are entered for consumption, or withdrawn from warehouse for consumption, on or after 12:01 a.m. eastern standard time on February 4, 2025, and before 12:01 a.m. eastern standard time on March 7, 2025.",9903.01.23
"Except for products described in headings 9903.01.21, 9903.01.22, or 9903.01.23 articles the product of China and Hong Kong, as provided for in U.S. note 2(u) to this subchapter",9903.01.24
"Articles the product of any country, except for products described in headings 9903.01.26-9903.01.33, and except as provided for in heading 9903.01.34, and except for articles the product of China, including Hong Kong and Macau, as described in heading 9903.01.63 that are entered for consumption, or withdrawn from warehouse for consumption, after 12:01 a.m. eastern daylight time on April 10, 2025, and that were not in transit on the final mode of transit prior to 12:01 a.m. eastern daylight time on April 10, 2025, as provided for in subdivision (v) of U.S. note 2 to this subchapter",9903.01.25
